,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
13,5994,Shiba Inu,SHIB,shiba-inu,429,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-10-06T08:59:00.000Z,1.1418859828616778e-05,233180946.7103203,-31.4038,-0.12080807,-0.02629248,3.14909816,-9.65040625,-4.10888816,4.86302918,6269676618.529216,0.65,6734101648.26,,2022-10-06T08:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2022-10-06 09:00:53.782534+00:00
14,1958,TRON,TRX,tron,688,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92336121345.4656,92336145060.91248,,15,71659659264.0,4475385338.033979,,2022-10-06T08:59:00.000Z,0.06245334381993496,297855126.26772475,-4.2717,-0.06226114,0.19880859,3.96981169,-1.63992093,-10.24016713,-8.79948765,5766699533.387599,0.5979,5766701014.5,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
0,1,Bitcoin,BTC,bitcoin,9764,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19170843.0,19170843.0,,1,,,,2022-10-06T09:00:00.000Z,20142.390401589935,36097012335.03853,6.3733,-0.46605135,-0.0877781,4.13265207,0.7941022,-12.22120495,-6.52307541,386146604033.5876,40.0359,422990198433.39,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
1,1027,Ethereum,ETH,ethereum,6127,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122674645.499,122674645.499,,2,,,,2022-10-06T09:00:00.000Z,1359.4161472621506,11463658852.487291,25.7374,-0.60001047,0.98920555,2.75772212,-18.15397612,-19.07565503,11.12623604,166765893951.0007,17.2904,166765893951.0,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
2,825,Tether,USDT,tether,40519,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,68212574445.55758,70155449905.79822,,3,,,,2022-10-06T09:00:00.000Z,1.00014329865108,45146734720.05764,6.1294,0.00184159,-0.0091089,0.0106613,0.01261901,0.00278441,0.06738634,68222349215.462326,7.0733,70165503087.14,,2022-10-06T09:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2022-10-06 09:01:54.992769+00:00
3,1839,BNB,BNB,bnb,1121,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,4,,,,2022-10-06T09:00:00.000Z,294.17797273290364,668267364.3133448,-10.3076,-0.41772525,0.2035275,4.91284156,4.65094154,-5.56924623,23.32031576,47461868393.735374,4.9209,58835594546.58,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
4,3408,USD Coin,USDC,usd-coin,6444,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,46433644182.94838,46433644182.94838,,5,,,,2022-10-06T09:00:00.000Z,1.0001229713572608,3841356607.679447,3.6956,0.01537374,0.00942657,0.01840373,0.00380803,0.00800016,0.00038267,46439354191.19612,4.8149,46439354191.2,,2022-10-06T09:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2022-10-06 09:01:54.992769+00:00
5,52,XRP,XRP,xrp,826,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49858575704.0,99989275183.0,,6,,,,2022-10-06T09:00:00.000Z,0.493152360926423,2315769044.0538254,-5.8667,-0.50731044,2.70141615,12.04081901,47.28685121,32.71453183,40.72507345,24587874320.85639,2.5493,49315236092.64,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
6,4687,Binance USD,BUSD,binance-usd,5234,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21042229623.12,21042229623.12,,7,,,,2022-10-06T09:00:00.000Z,0.9997699620473851,6790121891.137549,3.4655,0.00270102,-0.1686543,-0.00782123,-0.01248375,-0.02620415,-0.16634329,21037389111.699043,2.1811,21037389111.7,,2022-10-06T09:00:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,,2022-10-06 09:01:54.992769+00:00
7,2010,Cardano,ADA,cardano,577,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34260404094.545,34988431994.953,,8,,,,2022-10-06T09:00:00.000Z,0.43140660276445303,450431950.7808429,4.1478,-0.40429415,0.41991084,-0.5135573,-14.27284936,-16.39921895,-8.20259598,14780164539.765015,1.5323,19413297124.4,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
8,5426,Solana,SOL,solana,389,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,355222187.2000403,511616946.142289,,9,,,,2022-10-06T09:00:00.000Z,33.99031529153356,692323891.6523842,-1.5503,-0.19748127,0.7054023,2.09304642,2.85260331,-14.64501162,-8.3743371,12074114141.477528,1.2519,17390021307.87,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
9,74,Dogecoin,DOGE,dogecoin,571,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-10-06T09:00:00.000Z,0.06508630922390093,531180189.03371125,-46.7801,-0.45041947,0.82029928,8.08876683,2.74919116,-4.77976077,-6.51783934,8635050390.194183,0.8953,8635050390.19,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
10,3890,Polygon,MATIC,polygon,496,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-10-06T09:00:00.000Z,0.8462147683867041,402660238.91078526,4.0974,-0.1682762,1.68503234,14.39493795,-5.48951369,-6.48645703,49.41947263,7391108439.364179,0.7663,8462147683.87,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
11,6636,Polkadot,DOT,polkadot-new,418,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1123625168.699921,1239248839.0251007,,12,904869778.0,5834243180.384152,,2022-10-06T09:00:00.000Z,6.447605304355907,199124169.28421897,1.6947,-0.05168601,0.78930135,0.91998063,-15.20657567,-23.63764126,-8.95278698,7244691597.81741,0.7511,7990187387.92,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
12,4943,Dai,DAI,multi-collateral-dai,1409,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6786316897.774456,6786316897.774456,,13,,,,2022-10-06T09:00:00.000Z,0.9998070692495398,279300376.97199005,-0.8433,0.03536232,0.011159,0.03044579,-0.03659899,0.04213417,-0.01600836,6785007608.562508,0.7035,6785007608.56,,2022-10-06T09:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,,2022-10-06 09:01:54.992769+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,429,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-10-06T09:00:00.000Z,1.142019719245963e-05,233147258.15866458,-31.4145,-0.12398625,-0.00556749,3.16598244,-9.66728019,-4.0963601,4.91239679,6270410915.905822,0.6501,6734890338.56,,2022-10-06T09:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2022-10-06 09:01:54.992769+00:00
14,1958,TRON,TRX,tron,688,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92336121345.4656,92336145060.91248,,15,71659659264.0,4475608717.113032,,2022-10-06T09:00:00.000Z,0.06245646104211195,297875176.3419557,-4.2705,-0.05919311,0.20889908,3.97222745,-1.64113144,-10.22940209,-8.79294167,5766987365.592794,0.5979,5766988846.78,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
0,1,Bitcoin,BTC,bitcoin,9764,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19170843.0,19170843.0,,1,,,,2022-10-06T09:01:00.000Z,20143.664809546102,36096073759.71702,6.3751,-0.41688453,-0.07535599,4.12124814,0.69839661,-12.22050723,-6.25686697,386171035508.4332,40.036,423016961000.47,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
1,1027,Ethereum,ETH,ethereum,6127,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122674645.499,122674645.499,,2,,,,2022-10-06T09:01:00.000Z,1359.424337113667,11464215098.16287,25.9463,-0.60369802,0.9963654,2.72062487,-18.2636329,-19.08224629,11.34266335,166766898638.13217,17.2894,166766898638.13,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
2,825,Tether,USDT,tether,40519,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,68212574445.55758,70155449905.79822,,3,,,,2022-10-06T09:01:00.000Z,1.0001407832996616,45145146009.44751,6.2923,0.00312688,-0.01041984,0.01035222,0.01230231,0.00185376,0.06648503,68222177636.86644,7.0729,70165326621.53,,2022-10-06T09:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2022-10-06 09:02:56.137115+00:00
3,1839,BNB,BNB,bnb,1121,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,4,,,,2022-10-06T09:01:00.000Z,294.1732994126573,667932954.2853379,-10.1951,-0.43881422,0.19827527,4.91056434,4.57538581,-5.50768857,23.45811986,47461114413.04663,4.9205,58834659882.53,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
4,3408,USD Coin,USDC,usd-coin,6444,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,46433644182.94838,46433644182.94838,,5,,,,2022-10-06T09:01:00.000Z,1.0000692361160257,3863722759.401118,4.3059,0.00858598,0.01439827,0.01349813,-0.00259739,0.00677582,-0.00784784,46436859068.12453,4.8143,46436859068.12,,2022-10-06T09:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2022-10-06 09:02:56.137115+00:00
5,52,XRP,XRP,xrp,826,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49858575704.0,99989275183.0,,6,,,,2022-10-06T09:01:00.000Z,0.4932140225375325,2315426988.376729,-5.8836,-0.40929102,2.68931812,12.00735908,47.18556857,32.75018537,41.06343548,24590948680.961926,2.5494,49321402253.75,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
6,4687,Binance USD,BUSD,binance-usd,5234,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21042229623.12,21042229623.12,,7,,,,2022-10-06T09:01:00.000Z,0.9996187555629344,6789542153.257742,3.5543,-0.04005375,-0.20250742,-0.01933747,-0.04223167,-0.04215555,-0.18577067,21034207390.13273,2.1808,21034207390.13,,2022-10-06T09:01:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,,2022-10-06 09:02:56.137115+00:00
7,2010,Cardano,ADA,cardano,577,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34260404094.545,34988431994.953,,8,,,,2022-10-06T09:01:00.000Z,0.4313942491679944,450623533.23259985,4.2537,-0.39052457,0.43850683,-0.57940006,-14.47114544,-16.40700117,-7.95720335,14779741300.558321,1.5323,19412741212.56,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
8,5426,Solana,SOL,solana,389,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,355222187.2000403,511616946.142289,,9,,,,2022-10-06T09:01:00.000Z,33.991423485769275,692260489.7939533,-1.5884,-0.18042402,0.73408204,2.03518403,2.73504995,-14.62434568,-8.15079516,12074507796.65778,1.2519,17390588278.82,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
9,74,Dogecoin,DOGE,dogecoin,571,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-10-06T09:01:00.000Z,0.06510189598561973,531205476.07199544,-46.7781,-0.43120749,0.90457724,8.08623944,2.67203167,-4.77686225,-6.26221229,8637118297.784376,0.8955,8637118297.78,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
10,3890,Polygon,MATIC,polygon,496,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-10-06T09:01:00.000Z,0.8462695802316369,402498113.24339044,4.1713,-0.19980913,1.76345664,14.38789095,-5.55889169,-6.47836735,49.87051832,7391587183.419228,0.7663,8462695802.32,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
11,6636,Polkadot,DOT,polkadot-new,418,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1123625168.699921,1239248839.0251007,,12,904869778.0,5834567949.317094,,2022-10-06T09:01:00.000Z,6.447964216699802,199130063.03576547,1.6713,-0.02537231,0.8070241,0.91628497,-15.2744063,-23.64401311,-8.75350954,7245094880.760368,0.7511,7990632169.62,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
12,4943,Dai,DAI,multi-collateral-dai,1409,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6786316897.774456,6786316897.774456,,13,,,,2022-10-06T09:01:00.000Z,0.9996875440418752,279389483.01550776,-0.8897,0.01303129,-0.0098928,0.00960882,-0.0556492,0.02877722,-0.0294434,6784196472.626023,0.7033,6784196472.63,,2022-10-06T09:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,,2022-10-06 09:02:56.137115+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,429,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-10-06T09:01:00.000Z,1.142150561197003e-05,233224680.80027157,-31.4218,-0.07407712,0.00994858,3.16631644,-9.79922589,-4.12717172,5.36639699,6271129321.012348,0.6502,6735661959.38,,2022-10-06T09:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2022-10-06 09:02:56.137115+00:00
14,1958,TRON,TRX,tron,688,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92336121345.4656,92336145060.91248,,15,71659659264.0,4475961171.564395,,2022-10-06T09:01:00.000Z,0.062461379492115505,298499424.82826436,-4.2,-0.03566166,0.22968195,3.94543042,-1.69584349,-10.18178028,-8.72948456,5767441516.189155,0.5979,5767442997.49,,2022-10-06T09:01:00.000Z,,,,,,,2022-10-06 09:02:56.137115+00:00
0,1,Bitcoin,BTC,bitcoin,9764,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19170843.0,19170843.0,,1,,,,2022-10-06T09:02:00.000Z,20145.261443013493,36092511843.09762,6.4749,-0.40188325,-0.04089425,4.14643755,0.70472985,-12.22490404,-6.24833139,386201644317.9651,40.0392,423050490303.28,,2022-10-06T09:02:00.000Z,,,,,,,2022-10-06 09:03:56.693119+00:00
1,1027,Ethereum,ETH,ethereum,6127,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122674645.499,122674645.499,,2,,,,2022-10-06T09:02:00.000Z,1359.4463581973575,11459897067.783321,26.1043,-0.61093128,1.01510257,2.73685341,-18.25621685,-19.09797302,11.32594755,166769600066.7674,17.2897,166769600066.77,,2022-10-06T09:02:00.000Z,,,,,,,2022-10-06 09:03:56.693119+00:00
2,825,Tether,USDT,tether,40519,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,68212574445.55758,70155449905.79822,,3,,,,2022-10-06T09:02:00.000Z,1.0001457812515882,45173166338.61577,6.3793,0.00270465,-0.00965959,0.01065816,0.01335255,0.00168121,0.07443044,68222518560.0343,7.0729,70165677255.09,,2022-10-06T09:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2022-10-06 09:03:56.693119+00:00
3,1839,BNB,BNB,bnb,1121,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,4,,,,2022-10-06T09:02:00.000Z,294.1506768798025,668057122.5649012,-10.1886,-0.4567061,0.19118345,4.95038261,4.56709276,-5.5279848,23.46096979,47457464555.55692,4.9201,58830135375.96,,2022-10-06T09:02:00.000Z,,,,,,,2022-10-06 09:03:56.693119+00:00
4,3408,USD Coin,USDC,usd-coin,6444,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,46433644182.94838,46433644182.94838,,5,,,,2022-10-06T09:02:00.000Z,1.0000345807596043,3863643151.218886,4.3076,0.01044569,0.0122215,0.00363328,-0.00599899,0.0010195,-0.01917686,46435249893.63542,4.8141,46435249893.64,,2022-10-06T09:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2022-10-06 09:03:56.693119+00:00
5,52,XRP,XRP,xrp,826,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49858575704.0,99989275183.0,,6,,,,2022-10-06T09:02:00.000Z,0.4933683876891222,2313944226.3634663,-5.687,-0.3873416,2.73759476,12.02828672,47.23169014,32.78437135,41.11704003,24598645107.55852,2.5502,49336838768.91,,2022-10-06T09:02:00.000Z,,,,,,,2022-10-06 09:03:56.693119+00:00
